date,close,high,low,open,volume,amount
28/2/17,10391.3442,10402.275,10340.0878,10354.8703,6435729090.00,85381102078.70
27/2/17,10353.5545,10447.678,10345.4694,10443.2973,7407782785.00,99246620079.40
24/2/17,10443.7297,10446.5034,10396.7454,10423.6423,7656753955.00,102883095667.00
23/2/17,10432.6392,10454.1557,10379.0539,10439.8335,8665201836.00,110590419273.00
22/2/17,10444.3769,10444.3769,10385.0976,10403.9166,8097064071.00,103261462377.00
21/2/17,10405.7459,10407.1371,10330.2848,10338.866,8197141717.00,106620014567.00
20/2/17,10328.9975,10334.5908,10203.0205,10203.0205,7630297130.00,97846652929.40
17/2/17,10197.9179,10296.144,10183.3746,10261.0949,7493555862.00,95413782394.50
16/2/17,10253.9566,10253.9566,10163.2377,10175.122,6928612793.00,83673219672.40
15/2/17,10177.2524,10294.7678,10160.1095,10259.9499,7893151388.00,97534666196.60
14/2/17,10264.9178,10286.368,10234.3744,10273.0899,6510333948.00,81973970006.50
13/2/17,10270.8252,10279.12,10187.094,10188.7085,7799498371.00,96257058293.20
10/2/17,10186.3764,10212.4834,10155.3619,10184.5673,7560200629.00,90357761906.90
9/2/17,10182.7281,10194.4175,10116.4532,10124.4466,6897940805.00,88811755244.10
8/2/17,10130.1213,10130.1213,10003.9146,10043.6078,5752216856.00,75869105608.70
7/2/17,10055.5657,10093.6719,10011.7732,10072.5074,5347056747.00,69162198177.50
6/2/17,10078.7336,10080.5836,9984.6443,10004.2206,5186215567.00,65577796872.40
3/2/17,10004.8444,10066.702,9985.3031,10061.292,4514421667.00,50335309018.40
26/1/17,10052.0496,10053.3574,9989.3545,9989.8516,4516959179.00,54980272401.60
25/1/17,9977.9628,9991.5033,9922.4873,9931.6229,4329354530.00,53369246762.80
24/1/17,9941.5474,9978.2683,9928.0783,9972.6115,5107676724.00,62424571660.80
23/1/17,9976.1911,10010.0807,9919.4082,9919.4082,5681812197.00,68499276159.90
20/1/17,9906.1397,9925.1693,9762.7827,9763.0372,5289598345.00,68859309508.80
19/1/17,9768.5742,9821.2217,9746.2998,9781.6434,4548405557.00,54000627838.60
18/1/17,9804.7583,9858.7882,9774.7551,9801.0819,4639301832.00,62897886210.60
17/1/17,9826.7882,9827.9137,9611.1891,9684.5268,5769836863.00,75559098231.50
16/1/17,9712.7956,9993.5643,9482.8382,9993.5643,8269938372.00,103324686292.00
13/1/17,10008.3007,10155.2202,9997.4035,10135.677,5978862319.00,76860342108.00
12/1/17,10131.2306,10236.0924,10127.4152,10207.4279,6241823884.00,73457316860.60
11/1/17,10215.4763,10331.3728,10213.8632,10294.2996,6199439144.00,77791302462.20
10/1/17,10306.3367,10357.1431,10301.6855,10327.0072,6460749332.00,82343660228.30
9/1/17,10331.7924,10337.7042,10258.3661,10281.3073,6193373538.00,85823593355.60
6/1/17,10289.3616,10363.1218,10286.5208,10362.8524,6185702391.00,86524667405.60
5/1/17,10371.4707,10396.9047,10365.4425,10382.5959,6809498076.00,91770603279.70
4/1/17,10384.8671,10384.8671,10255.7518,10264.4292,7229629133.00,99931751454.80
3/1/17,10262.8465,10275.1324,10205.1406,10205.1406,6219354120.00,77881592725.40
30/12/16,10177.1379,10204.0899,10145.1116,10175.4971,5043532455.00,65236307707.70
29/12/16,10159.4472,10222.5228,10151.2777,10177.025,4934895589.00,64471608354.00
28/12/16,10187.1595,10246.7735,10169.7983,10229.0116,5195015763.00,64436367393.60
27/12/16,10230.5708,10270.976,10221.6655,10229.9067,5258617197.00,68061160699.80
26/12/16,10233.419,10233.419,10062.3735,10163.5073,6139572624.00,78610687926.80
23/12/16,10199.8607,10311.3891,10196.7209,10304.6352,6329410186.00,79072609468.40
22/12/16,10306.9235,10323.0689,10257.316,10310.7238,5866043217.00,74180716234.50
21/12/16,10313.5692,10320.3359,10266.1888,10266.1888,6249103444.00,79518809330.30
20/12/16,10245.3321,10276.6281,10204.0184,10275.4399,6358232552.00,76463821983.30
19/12/16,10283.1641,10330.6105,10262.6873,10330.6105,6556349056.00,80494440902.40
16/12/16,10334.7569,10346.5323,10239.2146,10258.6441,6798739946.00,87525818628.90
15/12/16,10256.1081,10331.9763,10194.9988,10202.2443,7558719888.00,95899400137.30
14/12/16,10232.8192,10333.6593,10213.9461,10318.0704,7922197948.00,99708053477.80
13/12/16,10332.2755,10364.0642,10192.1305,10280.4371,8181279628.00,103970135207.00
12/12/16,10302.853,10775.5698,10292.5399,10774.5925,11512687745.00,153024050943.00
9/12/16,10789.6244,10835.9115,10766.5554,10802.1757,7758854437.00,107000162899.00
8/12/16,10812.2973,10865.2206,10804.741,10865.2206,7838320456.00,102224834586.00
7/12/16,10855.7176,10855.7176,10751.2018,10780.2123,7452176498.00,96530126623.20
6/12/16,10779.7653,10833.8086,10774.3601,10798.8021,6983381271.00,102345427531.00
5/12/16,10784.3317,10894.0767,10762.8464,10776.1222,9137768126.00,124459175002.00
2/12/16,10912.6271,11078.2908,10905.3929,11074.5363,10110355868.00,139099237272.00
1/12/16,11088.1566,11090.9313,11036.6111,11037.1147,9540553240.00,138548686876.00
30/11/16,11012.1927,11072.0553,10983.181,11023.6569,9783405719.00,138755652119.00
29/11/16,11034.7016,11124.8109,11026.2979,11039.6225,11337033964.00,154742772324.00
28/11/16,11068.8673,11108.8654,11045.6842,11078.7726,11132821621.00,156657781680.00
25/11/16,11036.5294,11036.5294,10830.3974,10966.3625,10283203699.00,147322277003.00
24/11/16,10967.4659,11030.1233,10947.2729,10960.645,10275314015.00,147221265348.00
23/11/16,10973.7995,11041.5222,10952.0008,11010.9994,10800892834.00,157996105832.00
22/11/16,10985.6029,10985.6029,10910.4158,10910.4158,9578378067.00,131265509228.00
21/11/16,10899.9168,10955.4429,10861.8103,10877.0755,8229854745.00,115330096496.00
18/11/16,10889.1062,10963.6632,10876.9139,10946.8766,7894010870.00,108208598274.00
17/11/16,10945.4163,10961.7998,10887.515,10942.1018,8529942837.00,118104659368.00
16/11/16,10968.0839,10998.9209,10956.8706,10970.7039,10921819125.00,147854277702.00
15/11/16,10958.104,10958.104,10877.3965,10910.1452,10638571736.00,139369699637.00
14/11/16,10907.5255,10952.6079,10847.8173,10855.9832,13262440501.00,168318267544.00
11/11/16,10878.1385,10878.1385,10792.8304,10823.9326,12601250298.00,157334433246.00
10/11/16,10821.663,10848.9758,10777.0965,10777.0965,10099389159.00,125787718575.00
9/11/16,10697.1144,10785.0896,10575.1632,10768.8608,10493539181.00,138944969713.00
8/11/16,10763.1256,10785.8752,10722.3552,10734.0672,8035076409.00,105897291555.00
7/11/16,10695.1784,10729.9848,10663.5568,10704.2576,8674806706.00,103503774325.00
4/11/16,10702.5696,10784.8352,10684.4664,10737.9096,7438560946.00,105716631824.00
3/11/16,10743.9632,10804.2568,10655.136,10662.164,8828666191.00,124090879821.00
2/11/16,10692.6528,10785.1136,10686.9392,10771.348,7989901127.00,111016152189.00
1/11/16,10796.1376,10797.0608,10706.8704,10714.8208,6690962768.00,95673749766.30
31/10/16,10704.304,10719.036,10630.304,10685.3576,6647955682.00,94194869498.20
28/10/16,10711.0368,10836.7736,10710.928,10783.2768,7691182565.00,109457506592.00
27/10/16,10788.97,10808.144,10745.277,10805.804,7220823923.00,101541434449.00
26/10/16,10817.51,10871.238,10793.626,10871.238,8830775971.00,123666278466.00
25/10/16,10871.505,10871.657,10841.198,10846.762,8656983818.00,120719448721.00
24/10/16,10842.642,10871.163,10740.178,10755.486,9318731029.00,126052256631.00
21/10/16,10748.897,10802.536,10678.115,10783.56,8358331701.00,115644315852.00
20/10/16,10784.328,10802.663,10752.915,10763.462,7572809992.00,106850898854.00
19/10/16,10757.918,10824.406,10733.691,10811.272,8338629924.00,109815062813.00
18/10/16,10797.022,10797.022,10637.688,10637.688,8290111783.00,115909758051.00
17/10/16,10651.497,10783.668,10624.816,10770.336,7997115595.00,108964012590.00
14/10/16,10759.681,10774.37,10692.065,10774.37,7393016134.00,98961338769.30
13/10/16,10787.488,10818.041,10757.491,10784.74,8139230858.00,105758901080.00
12/10/16,10788.592,10792.115,10733.308,10751.432,7867797486.00,105954449493.00
11/10/16,10782.308,10782.308,10727.451,10743.407,8576601516.00,111469016189.00
10/10/16,10741.689,10741.689,10584.696,10612.208,8171913171.00,117963653084.00
30/9/16,10567.577,10590.372,10499.47,10504.293,5097381540.00,73392555880.80
29/9/16,10512.248,10553.015,10477.043,10477.043,5551995107.00,79410527997.80
28/9/16,10467.16,10492.927,10436.116,10490.045,5134696684.00,72863578730.80
27/9/16,10476.969,10476.969,10352.021,10375.35,6184209915.00,87025111580.60
26/9/16,10392.695,10588.51,10392.695,10588.353,7900427053.00,108309087043.00
23/9/16,10609.695,10679.815,10607.863,10670.589,6862028655.00,97641696931.90
22/9/16,10662.214,10697.393,10634.461,10644.711,7566238073.00,109476706626.00
21/9/16,10583.402,10600.685,10538.939,10543.385,6024933101.00,87151048627.60
20/9/16,10544.525,10563.73,10520.08,10563.044,5471028975.00,80152510878.60
19/9/16,10557.248,10570.579,10476.631,10476.631,5792204039.00,86470832375.00
14/9/16,10454.244,10519.957,10425.687,10466.827,6632882903.00,99208517380.00
13/9/16,10514.583,10545.204,10460.131,10519.021,7410573862.00,107387358459.00
12/9/16,10461.576,10619.887,10460.514,10578.782,10317083280.00,145942408811.00
9/9/16,10762.793,10877.088,10762.793,10855.29,8497250185.00,126981904270.00
8/9/16,10851.194,10863.96,10795.868,10830.047,7900954332.00,118802836446.00
7/9/16,10838.715,10903.637,10827.252,10860.118,10511733566.00,151902040894.00
6/9/16,10861.498,10861.498,10623.99,10714.544,10210884037.00,155083313941.00
5/9/16,10695.452,10756.431,10674.957,10682.714,7344271550.00,104749434050.00
2/9/16,10640.422,10727.88,10592.083,10666.098,7598216116.00,114353577919.00
1/9/16,10669.508,10765.507,10669.508,10759.755,8291476050.00,118862204118.00
31/8/16,10757.875,10776.317,10679.649,10730.547,7911017878.00,114528151804.00
30/8/16,10729.115,10787.317,10713.751,10732.773,7230406556.00,106814164213.00
29/8/16,10724.399,10757.261,10682.261,10690.949,7653750999.00,111737640216.00
26/8/16,10693.75,10785.005,10675.597,10703.315,8778733282.00,125629893373.00
25/8/16,10679.147,10699.246,10564.363,10694.336,9721208741.00,133962514615.00
24/8/16,10760.439,10815.256,10732.921,10751.352,8777520324.00,121400095822.00
23/8/16,10750.293,10793.365,10680.1,10720.503,9043937527.00,122865637337.00
22/8/16,10731.4,10894.839,10731.201,10869.062,10290830465.00,143472555628.00
19/8/16,10872.707,10911.773,10819.797,10865.382,10798342447.00,147351426728.00
18/8/16,10879.196,10946.739,10834.011,10873.65,13159442062.00,181042103106.00
17/8/16,10890.688,10936.578,10832.776,10879.988,12440488659.00,179559602308.00
16/8/16,10882.951,10913.22,10845.07,10845.618,14135812199.00,205663354823.00
15/8/16,10822.105,10862.956,10552.951,10556.4,16156110269.00,226055423746.00
12/8/16,10528.104,10528.104,10364.466,10373.049,9119620581.00,121851967429.00
11/8/16,10390.956,10526.348,10390.956,10496.435,8919084980.00,124599872381.00
10/8/16,10511.159,10594.771,10510.912,10558.486,9240168513.00,131415220763.00
9/8/16,10564.775,10564.775,10457.823,10466.038,9197162176.00,131076653092.00
8/8/16,10468.884,10468.884,10259.304,10314.996,8885882182.00,120406583309.00
5/8/16,10342.279,10420.425,10333.316,10368.797,8113357133.00,115758559129.00
4/8/16,10366.498,10376.213,10235.697,10272.715,8297572433.00,118213035511.00
3/8/16,10281.247,10295.756,10205.984,10229.473,7107142731.00,97884113642.40
2/8/16,10250.545,10250.545,10157.853,10173.341,6142583085.00,86638979890.00
1/8/16,10185.477,10290.05,10086.645,10289.885,8616848013.00,121964317982.00
29/7/16,10329.435,10411.126,10294.495,10384.401,8517045527.00,126567003305.00
28/7/16,10396.305,10481.688,10262.3,10386.834,11098421451.00,168967649950.00
27/7/16,10405.85,10873.262,10289.956,10858.702,16279949433.00,244645145189.00
26/7/16,10852.206,10852.206,10713.695,10714.751,9106840460.00,142457044391.00
25/7/16,10718.355,10778.726,10668.641,10684.55,9351909581.00,151863658999.00
22/7/16,10709.067,10801.469,10700.111,10782.242,10409775931.00,164699964942.00
21/7/16,10787.212,10872.344,10746.877,10758.335,10440153635.00,166567624829.00
20/7/16,10759.86,10818.945,10740.594,10775.56,9558046449.00,153201018412.00
19/7/16,10778.248,10783.218,10661.386,10753.873,10215446469.00,162818278303.00
18/7/16,10761.999,10835.303,10708.739,10793.175,11250847618.00,173301572755.00
15/7/16,10823.214,10869.067,10774.544,10854.499,11461057747.00,180324516764.00
14/7/16,10854.135,10866.439,10786.494,10834.902,12068221320.00,191014991651.00
13/7/16,10853.555,10890.023,10772.83,10794.501,15453355775.00,234799159385.00
12/7/16,10757.845,10757.845,10487.549,10583.168,14634605409.00,219480128204.00
11/7/16,10594.819,10734.338,10587.959,10633.625,13185143689.00,199893277998.00
8/7/16,10611.802,10672.921,10560.307,10613.714,11082198124.00,178482972409.00
7/7/16,10620.582,10662.704,10526.813,10612.231,13573277810.00,212861193913.00
6/7/16,10641.647,10641.647,10538.096,10567.668,12318997604.00,193089209157.00
5/7/16,10602.772,10626.02,10546.702,10598.419,12594612706.00,195251525290.00
4/7/16,10609.859,10631.571,10362.853,10369.69,12887371712.00,193257868219.00
1/7/16,10458.432,10555.953,10436.596,10506.224,9540844269.00,153280676655.00
30/6/16,10489.993,10509.986,10435.529,10474.935,9932452062.00,153989363665.00
29/6/16,10460.967,10527.687,10434.235,10499.907,11384511596.00,169381330251.00
28/6/16,10463.448,10475.762,10309.23,10330.121,12363616594.00,189179040495.00
27/6/16,10377.573,10377.573,10090.053,10090.053,10912766585.00,164770752544.00
24/6/16,10147.704,10315.349,9901.9,10235.045,12668711639.00,182585523731.00
23/6/16,10255.268,10312.614,10183.01,10288.466,9761642538.00,145637005329.00
22/6/16,10297.977,10297.977,10104.883,10108.958,8755439039.00,129418835366.00
21/6/16,10131.856,10357.183,10093.152,10285.042,10974165179.00,164594633730.00
20/6/16,10221.852,10241.907,10101.631,10183.771,8775658634.00,130978611046.00
17/6/16,10182.526,10261.965,10113.954,10135.377,10218356424.00,153421261740.00
16/6/16,10115.122,10199.522,10090.234,10154.182,10609852516.00,166289359092.00
15/6/16,10173.846,10215.61,9779.108,9790.877,10807903232.00,165091767057.00
14/6/16,9895.15,9927.595,9795.936,9830.551,7694053497.00,114299982987.00
13/6/16,9862.584,10256.622,9862.584,10190.781,11030914340.00,172194316987.00
8/6/16,10316.823,10372.978,10232.13,10330.181,9485050690.00,155826510044.00
7/6/16,10347.841,10371.872,10297.415,10365.814,9189819767.00,146701917249.00
6/6/16,10363.085,10403.805,10296.178,10383.453,9896840415.00,159572722845.00
3/6/16,10344.908,10412.948,10258.023,10275.941,12202938811.00,199795942862.00
2/6/16,10274.025,10274.025,10181.179,10192.512,10645647709.00,157033351837.00
1/6/16,10209.142,10284.36,10177.215,10184.226,13021350625.00,197803893369.00
31/5/16,10159.934,10159.934,9786.002,9786.002,12771671898.00,183812375202.00
30/5/16,9768.84,9847.699,9681.24,9756.874,6313756402.00,90062509613.70
27/5/16,9813.631,9878.741,9775.219,9798.344,7658124041.00,108221375605.00
26/5/16,9826.144,9826.144,9605.447,9766.081,7762553453.00,113747815592.00
25/5/16,9784.598,9930.807,9756.524,9883.939,7046710438.00,107361971219.00
24/5/16,9821.698,9903.17,9765.654,9903.17,7134174179.00,104026398848.00
23/5/16,9918.164,9937.829,9839.763,9839.782,7719242441.00,117805416745.00
20/5/16,9816.752,9816.752,9628.984,9657.745,6952699847.00,104374354224.00
19/5/16,9733.736,9847.215,9684.117,9684.117,7484068385.00,112150036678.00
18/5/16,9694.776,9835.581,9591.176,9835.581,8536288131.00,119960024358.00
17/5/16,9908.791,10007.382,9839.858,9918.435,8401893743.00,131013326686.00
16/5/16,9910.082,9910.082,9690.329,9729.793,6981685486.00,102566629136.00
13/5/16,9759.267,9880.694,9710.167,9769.129,6492630102.00,96449247543.00
12/5/16,9796.581,9801.201,9544.123,9664.28,7287382602.00,105157568638.00
11/5/16,9781.15,9904.531,9743.075,9848.324,7257788058.00,108806684585.00
10/5/16,9793.214,9836.976,9738.518,9770.303,6420816905.00,92063787135.60
9/5/16,9790.477,10018.507,9747.872,10018.507,9558443106.00,135396755537.00
6/5/16,10100.535,10501.435,10100.535,10473.303,11930742973.00,181192184168.00
5/5/16,10474.013,10480.221,10372.216,10403.55,8057244658.00,128569567764.00
4/5/16,10422.802,10498.315,10389.771,10401.675,9321652631.00,147044221640.00
3/5/16,10441.92,10441.92,10105.799,10144.153,9684841431.00,153320722613.00
29/4/16,10141.541,10196.923,10100.183,10111.614,6259125697.00,98205791640.90
28/4/16,10149.909,10198.953,9990.671,10178.237,7639610597.00,115974047926.00
27/4/16,10174.159,10279.087,10159.497,10221.826,7461746655.00,115531050392.00
26/4/16,10209.901,10209.901,10076.744,10095.959,6966016244.00,105532226796.00
25/4/16,10106.787,10137.745,9986.393,10122.126,7316630316.00,108797283400.00
22/4/16,10151.764,10151.764,9976.045,9995.124,8287133120.00,123307989143.00
21/4/16,10058.801,10242.362,10049.349,10120.114,10634448911.00,150420993760.00
20/4/16,10164.744,10647.094,10011.567,10632.07,14763141804.00,215294136834.00
19/4/16,10602.464,10649.246,10531.542,10618.835,8583123904.00,135942741870.00
18/4/16,10568.93,10665.44,10508.979,10665.44,9748426757.00,148774260280.00
15/4/16,10733.635,10784.597,10680.743,10774.488,10270450837.00,148979249499.00
14/4/16,10771.614,10771.959,10651.92,10741.647,12297189974.00,173138900750.00
13/4/16,10684.921,10810.408,10599.215,10599.215,16664272592.00,236080957085.00
12/4/16,10533.405,10624.591,10430.311,10600.795,10155725533.00,160262432010.00
11/4/16,10609.595,10667.036,10513.868,10513.868,12084067240.00,185512512908.00
8/4/16,10413.54,10457.009,10288.796,10425.014,10586494231.00,165144577842.00
7/4/16,10504.882,10743.23,10504.882,10719.268,12798364221.00,202558985156.00
6/4/16,10683.857,10696.034,10570.143,10604.231,12424461981.00,198491751626.00
5/4/16,10640.268,10656.152,10373.539,10393.65,13028092218.00,202282154016.00
1/4/16,10379.647,10442.299,10224.372,10410.679,10268415835.00,161558030395.00
31/3/16,10455.369,10552.578,10426.448,10494.523,12123518531.00,204011369243.00
30/3/16,10445.691,10445.691,10187.64,10187.64,11206533731.00,184049735437.00
29/3/16,10094.712,10278.998,10024.059,10259.713,10071625156.00,154557105184.00
28/3/16,10276.84,10494.203,10248.266,10399.165,11723758634.00,182918570256.00
25/3/16,10339.684,10371.523,10223.16,10256.41,10315416915.00,162429606421.00
24/3/16,10283.679,10473.216,10263.562,10346.556,13245422022.00,217500390754.00
23/3/16,10442.382,10442.382,10277.247,10317.934,12078402717.00,192219117251.00
22/3/16,10344.082,10435.132,10254.688,10308.911,13933984075.00,214803999753.00
21/3/16,10394.142,10394.142,10234.648,10255.903,17991783772.00,263750294154.00
18/3/16,10126.589,10170.688,9833.109,9841.04,16597880078.00,242360624154.00
17/3/16,9791.85,9820.99,9511.714,9515.626,11567939844.00,172779530330.00
16/3/16,9469.028,9661.929,9418.549,9629.817,7481213513.00,105092515054.00
15/3/16,9574.187,9677.482,9536.27,9636.632,8425789623.00,120236405673.00
14/3/16,9665.13,9763.365,9466.419,9466.419,10489941675.00,144387348391.00
11/3/16,9363.405,9430.953,9254.236,9286.525,6240010370.00,80483212491.50
10/3/16,9390.347,9600.231,9382.158,9526.187,7366544560.00,98635772502.00
9/3/16,9523.144,9672.487,9466.487,9525.255,9051707712.00,117294870407.00
8/3/16,9732.727,9732.727,9348.76,9690.569,11825908444.00,148951328179.00
7/3/16,9703.83,9805.369,9614.691,9642.25,10452801571.00,130581201350.00
4/3/16,9536.707,9797.56,9447.108,9721.225,14247905242.00,174246097568.00
3/3/16,9762.014,9946.935,9748.997,9770.739,15891609738.00,193155641442.00
2/3/16,9766.366,9781.914,9308.49,9308.49,14723119205.00,176027134299.00
1/3/16,9322,9384.311,9011.509,9116.557,10931032663.00,133745505456.00
29/2/16,9097.362,9528.724,9000.888,9528.724,11115359292.00,133664618618.00
26/2/16,9573.704,9676.24,9392.669,9625.367,10160069340.00,134079638221.00
25/2/16,9551.076,10290.956,9510.099,10290.956,13723384857.00,186743379933.00
24/2/16,10307.626,10355.323,10100.504,10256.392,10798458560.00,156994966447.00
23/2/16,10299.674,10397.523,10171.675,10374.357,11393096430.00,167415229244.00
22/2/16,10370.985,10371.144,10239.581,10290.05,12302485018.00,174979287430.00
19/2/16,10162.315,10225.992,10066.043,10091.675,9412436963.00,139112029698.00
18/2/16,10116.396,10273.633,10099.102,10231.263,11835971909.00,162224754361.00
17/2/16,10161.769,10178.55,9982.167,10043.689,12036444284.00,159960019470.00
16/2/16,10045.367,10071.021,9727.764,9727.764,10393003440.00,145790108020.00
15/2/16,9668.845,9725.181,9385.524,9385.524,6880588720.00,94584986298.10
5/2/16,9673.478,9830.075,9670.022,9802.249,7172992037.00,99086551914.40
4/2/16,9793.069,9844.02,9667.907,9667.907,8888329464.00,123987895703.00
3/2/16,9638.874,9679.543,9453.158,9509.501,7861031284.00,107148125309.00
2/2/16,9610.93,9646.952,9332.694,9332.694,8341474159.00,114497143799.00
1/2/16,9322.006,9457.433,9196.152,9389.624,7581400435.00,100697889362.00
29/1/16,9418.204,9491.058,9056.043,9077.106,9144873473.00,117930545982.00
28/1/16,9082.588,9430.556,9045.495,9309.871,8611429171.00,109354385037.00
27/1/16,9422.43,9556.834,8986.518,9525.611,11379370222.00,145290930730.00
26/1/16,9483.547,10104.468,9463.307,10079.222,10868260110.00,144962749777.00
25/1/16,10192.531,10291.495,10103.65,10194.752,7851714313.00,113649902503.00
22/1/16,10111.567,10171.919,9837.744,10095.425,8581630342.00,125644257210.00
21/1/16,9975.974,10475.512,9975.974,10207.421,10193567851.00,152667849958.00
20/1/16,10366.849,10554.035,10297.817,10434.355,11307063836.00,167629464254.00
19/1/16,10501.786,10519.667,10105.546,10137.38,11757726575.00,173805278744.00
18/1/16,10155.962,10273.586,9807.248,9807.248,9738939293.00,142861275113.00
15/1/16,9997.925,10363.822,9940.889,10268.947,11436611137.00,159621146215.00
14/1/16,10344.942,10357.952,9668.896,9678.216,11864886668.00,164299350026.00
13/1/16,9978.821,10435.239,9978.821,10347.084,10842139372.00,148395088631.00
12/1/16,10293.704,10414.936,10065.09,10243.569,11375736889.00,161043812510.00
11/1/16,10212.459,10809.568,10212.459,10656.87,14181469928.00,189917025972.00
8/1/16,10888.908,11121.777,10376.29,11008.894,14927702744.00,211520510920.00
7/1/16,10760.273,11504.9,10745.47,11504.9,3790575524.00,51603599993.70
6/1/16,11724.88,11730.48,11413.984,11520.772,13403484238.00,197560645542.00
5/1/16,11468.06,11687.48,11063.642,11116.9,15180381823.00,236168591194.00
4/1/16,11626.038,12659.408,11625.409,12650.719,10584326648.00,174101872248.00
31/12/15,12664.89,12921.711,12664.533,12893.12,10239044824.00,190739060230.00
30/12/15,12889.834,12899.944,12768.168,12826.477,10914942789.00,204971268530.00
29/12/15,12806.156,12806.156,12598.105,12676.614,10122319131.00,182408022788.00
28/12/15,12686.34,13064.5,12686.34,13025.657,13564341210.00,240408479480.00
25/12/15,12980.566,13012.743,12898.472,12960.255,10433295762.00,183574208226.00
